rollout/success_rate,time/fps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,time/total_timesteps,rollout/all_actual_path_length_mean,reward/distance,rollout/n_episodes,reward/collision,rollout/workspace_violation_rate,rollout/max_steps_rate,reward/smooth_action,rollout/action_norm_mean,train/learning_rate,reward/z_guard,rollout/distance_improvement_mean,rollout/all_expected_path_length_mean,train/actor_loss,reward/shake,reward/time,train/ent_coef_loss,reward/episode,reward/path_curvature,train/ent_coef,rollout/collision_rate,reward/success,rollout/reward_steps,train/critic_loss,reward/workspace,train/n_updates,reward/total,rollout/success_path_efficiency_percent_mean,rollout/success_actual_path_length_mean,rollout/success_expected_path_length_mean
0.93,1389,19293,26.33,-4.082863400000001,146800,26805296,,,,,,,,,0.0003,,,,-3.537393093109131,,,0.130398690700531,,,0.05864524096250534,,,,25.466190338134766,,956974,,,,
0.93,1389,19294,24.32,-6.826051669999999,146850,26807228,,,,,,,,,0.0003,,,,-5.062023162841797,,,-1.000990390777588,,,0.05824430659413338,,,,12.487224578857422,,957043,,,,
0.9,1389,19295,27.72,-11.812024049999998,146900,26809328,0.9447423300360965,-0.17991631127783098,5155,-0.09180722363049003,0.022696411251212415,0.5687681862269641,-0.031060045860253786,0.5086628649170447,0.0003,-0.004013290010927153,0.0916888172525974,0.18991856941380597,-4.645742416381836,-0.002707393980447224,0.0,0.24608492851257324,-0.1532209295403059,-0.0006212008878247262,0.05805384740233421,0.05664403491755577,0.03787178531105311,10531851,1.7660410404205322,-0.03666022240534926,957118,-0.4621348322823351,84.39970722848896,0.30373686310978487,0.19147576271508057
0.89,1389,19295,36.48,-8.38821312,146950,26811064,0.9439557229905742,-0.1799136074550942,5160,-0.09211517111802961,0.022674418604651164,0.568217054263566,-0.031059023745159182,0.5087025483951041,0.0003,-0.0040130552903582,0.09169556083276781,0.1898681758222524,-4.539563179016113,-0.0027072408582307526,0.0,-0.2933434247970581,-0.15321196828815128,-0.0006211804455200377,0.058927983045578,0.05678294573643411,0.03795312152414054,10532467,3.457288980484009,-0.03665807830207301,957180,-0.46234620397843484,84.45829134777642,0.30342558785371454,0.19141202212369726
0.86,1389,19296,37.47,-15.756060300000001,147000,26812716,0.9432448693087448,-0.17991311984155817,5165,-0.09273289480142316,0.02265246853823814,0.5676669893514037,-0.031056962661792052,0.5087631394236074,0.0003,-0.004012669737593169,0.09175747201398433,0.18991616831106087,-4.998201847076416,-0.0027069807610920456,0.0,-0.8742307424545288,-0.15319724850640515,-0.0006211392238572091,0.05875368416309357,0.057115198451113264,0.03801213255373652,10533479,2.6463046073913574,-0.03665455639110307,957239,-0.4628834393710467,84.46608472745446,0.30338674971315294,0.19150364160576588
0.84,1389,19296,32.67,-23.594263059999992,147050,26813920,,,,,,,,,0.0003,,,,-5.1636457443237305,,,-0.6605838537216187,,,0.058635201305150986,,,,2.52370548248291,,957282,,,,
0.87,1389,19297,34.38,-12.16436718,147100,26815740,0.9425568215201956,-0.1799097357232573,5170,-0.09272359909573608,0.02263056092843327,0.5671179883945842,-0.031056131399632404,0.5088331629378239,0.0003,-0.0040122675006417615,0.0918183246423892,0.18992096947801498,-5.700063705444336,-0.0027067720597413266,0.0,0.9336270093917847,-0.1531818917493748,-0.0006211225986173894,0.05822223424911499,0.05705996131528046,0.03811274061930593,10534535,2.238278388977051,-0.036650882075003784,957347,-0.4627496615826581,84.47686080833572,0.30319073850350253,0.19151288841117625
0.9,1389,19297,33.8,-7.671427529999997,147150,26817252,,,,,,,,,0.0003,,,,-4.456718444824219,,,-0.7408788800239563,,,0.05827311798930168,,,,314.1148681640625,,957401,,,,
0.92,1389,19298,31.48,-5.38064872,147200,26818848,0.9418310731059519,-0.17990495789432112,5175,-0.09271459565786644,0.022608695652173914,0.5665700483091788,-0.031054370725942797,0.5088836779049465,0.0003,-0.004022318815310397,0.09184991639467398,0.1898911833782919,-5.889693260192871,-0.002706571877860395,0.0,0.7695763111114502,-0.153167017826678,-0.000621087385142969,0.058460768312215805,0.057004830917874394,0.03821344821033684,10535558,1.555627465248108,-0.03664732328368369,957458,-0.4626247952564282,84.4929390616349,0.30288548583904185,0.19142435610056296
0.94,1389,19298,30.2,0.9612075599999994,147250,26820248,,,,,,,,,0.0003,,,,-5.475746154785156,,,0.46383780241012573,,,0.05915393307805061,,,,14.438730239868164,,957508,,,,
0.91,1389,19299,32.48,-4.022393550000001,147300,26821508,0.9411508337168869,-0.17990577186609394,5180,-0.09270578753462112,0.022586872586872586,0.566023166023166,-0.031052664086595284,0.5089590985738879,0.0003,-0.004021936684755809,0.09194188900597566,0.1899198913427149,-4.205389022827148,-0.0027063147466233626,0.0,-0.8811726570129395,-0.15315246656901935,-0.0006210532523535465,0.05914834886789322,0.05694980694980695,0.038314216244601296,10536559,166.08163452148438,-0.03664384169442794,957553,-0.4624956201898483,84.51977360362939,0.3027063398156093,0.19150117603090058
0.9,1389,19299,29.49,-6.646286019999998,147350,26823020,,,,,,,,,0.0003,,,,-4.497939109802246,,,-0.882441520690918,,,0.05838368460536003,,,,10.992694854736328,,957607,,,,
0.95,1389,19300,24.6,-3.617515370000001,147400,26824392,,,,,,,,,0.0003,,,,-4.98961067199707,,,-0.458813339471817,,,0.057975877076387405,,,,23.200984954833984,,957656,,,,
0.94,1389,19301,26.95,-4.711085289999999,147450,26826072,,,,,,,,,0.0003,,,,-3.8865766525268555,,,-0.19340765476226807,,,0.0580274723470211,,,,334.5416259765625,,957716,,,,
0.92,1389,19301,27.79,-3.22251661,147500,26828032,,,,,,,,,0.0003,,,,-6.40911340713501,,,-0.6956198215484619,,,0.058373428881168365,,,,2.0807435512542725,,957786,,,,
0.88,1389,19302,39.43,-10.254509049999998,147550,26830160,,,,,,,,,0.0003,,,,-5.500590801239014,,,0.05824020504951477,,,0.058433834463357925,,,,1.7731316089630127,,957862,,,,
0.87,1390,19303,37.66,-12.446520530000003,147600,26831784,0.9406309767088058,-0.17987055912264155,5185,-0.09267066848111939,0.02256509161041466,0.5656702025072324,-0.031048467014527733,0.5089760854921742,0.0003,-0.004020413083982127,0.09200632335813923,0.18992693707501387,-4.107220649719238,-0.0027062339809497005,0.0,0.49641740322113037,-0.15314662837392198,-0.0006209693109190216,0.058860696852207184,0.05689488910318226,0.03838318903981499,10540552,3.2884364128112793,-0.03662996017665868,957920,-0.4623307105048642,84.54828415298375,0.3024639075131784,0.19148509676679565
0.86,1390,19303,28.16,-19.367150119999998,147650,26833436,0.9398352316980666,-0.17986798660076259,5190,-0.09266583323071914,0.02254335260115607,0.5651252408477841,-0.03104841614441923,0.5090093481698793,0.0003,-0.004020203312063006,0.0919944777253922,0.18985793346840607,-4.831198692321777,-0.002706103213911347,0.0,-0.3909747004508972,-0.1531386376870274,-0.0006209682935215011,0.05802278220653534,0.05684007707129094,0.038485539747172545,10541102,2.210559844970703,-0.036628048945926146,957979,-0.4622106576811369,84.6523545827808,0.30195492038051824,0.1912867664054117
0.85,1390,19304,38.57,-16.88882469,147700,26835564,0.9391648236449949,-0.17986694341557288,5195,-0.09265510077807329,0.02252165543792108,0.5645813282001925,-0.031047226266184422,0.5090773167352252,0.0003,-0.0040197376966342215,0.09207034254566739,0.18987590264478793,-5.5744147300720215,-0.002705815881411273,0.0,0.3227086067199707,-0.1531209013421425,-0.0006209444959724151,0.05762150511145592,0.05678537054860443,0.038585423724922865,10542323,4.184059143066406,-0.03662380672646816,958055,-0.4620750528774954,84.6619599796666,0.3017963429323454,0.19133336408466503
0.89,1390,19305,41.74,-1.9131979499999991,147750,26837104,0.938418311694607,-0.17986632097198502,5200,-0.09296211089722523,0.0225,0.5640384615384615,-0.031045890212928657,0.50912931021052,0.0003,-0.004019477670094434,0.09209678381376972,0.18988540758074332,-4.338840484619141,-0.0027056408491096546,0.0,-1.0127679109573364,-0.15311099634307296,-0.0006209177749055347,0.05751726031303406,0.05692307692307692,0.03866639539675833,10543005,11.486209869384766,-0.036621437626179636,958110,-0.46228639694870177,84.6925522269777,0.30157564360414624,0.19133361520350156
0.9,1390,19305,33.95,-2.7051552799999983,147800,26838728,0.9376575270660753,-0.17986301618412182,5205,-0.09295522500172139,0.022478386167146973,0.5634966378482229,-0.03104608655033352,0.5091679868630631,0.0003,-0.004019179939083928,0.09208935360825915,0.18981631669581767,-4.63560676574707,-0.002705492600131238,0.0,-0.2655845582485199,-0.15309965509542778,-0.0006209217016563286,0.056618448346853256,0.05686839577329491,0.038767858148866075,10543786,412.17108154296875,-0.03661872500067812,958168,-0.462160443924247,84.77630043811126,0.3011583920436,0.191136273033436
0.87,1390,19306,32.87,-14.3766981,147850,26840184,,,,,,,,,0.0003,,,,-5.2914042472839355,,,-0.9153457283973694,,,0.05664951726794243,,,,12.08803939819336,,958220,,,,
0.89,1390,19307,35.32,-8.357358390000002,147900,26842228,,,,,,,,,0.0003,,,,-5.696898460388184,,,-0.7339920401573181,,,0.05537595972418785,,,,371.175048828125,,958293,,,,
0.92,1390,19307,35.88,0.8638204500000003,147950,26843684,,,,,,,,,0.0003,,,,-6.274949550628662,,,0.5120905041694641,,,0.055706556886434555,,,,1.5354292392730713,,958345,,,,
0.9,1390,19308,27.35,-9.53939898,148000,26845056,,,,,,,,,0.0003,,,,-6.053868293762207,,,-0.6492520570755005,,,0.05605138838291168,,,,6.54996395111084,,958394,,,,
0.91,1390,19308,29.44,-4.70372614,148050,26846456,,,,,,,,,0.0003,,,,-4.767516613006592,,,0.4924045503139496,,,0.055691104382276535,,,,1.5736349821090698,,958444,,,,
0.94,1390,19309,26.35,2.8116563,148100,26847912,,,,,,,,,0.0003,,,,-5.467395782470703,,,0.9618034362792969,,,0.056598298251628876,,,,591.1712036132812,,958496,,,,
0.87,1390,19309,35.26,-13.44367984,148150,26849872,0.9372366421475025,-0.17982960169744466,5210,-0.09323464783062581,0.022456813819577735,0.563147792706334,-0.031051440191281306,0.5092450407856105,0.0003,-0.004017733845627161,0.09209357067931893,0.18977216013515952,-5.602696418762207,-0.002705515131893045,0.0,0.33551374077796936,-0.1530967147822804,-0.0006210287744500264,0.057069629430770874,0.05700575815738963,0.038816483134853384,10547581,4.413724422454834,-0.03660554965162154,958566,-0.46234574877032947,84.81756253098125,0.30099868741172864,0.19108930913127248
0.88,1390,19310,35.45,-9.79887361,148200,26851132,,,,,,,,,0.0003,,,,-6.313203811645508,,,-0.490447074174881,,,0.05767003074288368,,,,4.1550469398498535,,958611,,,,
0.95,1390,19311,22.61,5.257428579999998,148250,26852924,0.9365862848161048,-0.1798309972584313,5215,-0.09322492546698492,0.0224352828379674,0.562607861936721,-0.031049870090253482,0.5093269332220031,0.0003,-0.004017314882608923,0.09217688325963994,0.18979246627346524,-4.989532947540283,-0.002705233004995371,0.0,1.852280616760254,-0.15308075009567546,-0.0006209973724277618,0.05787660926580429,0.05695110258868648,0.03891671385266082,10548681,25.91370391845703,-0.03660173248200415,958675,-0.46221510680067945,84.82648679660552,0.3008859805506897,0.19114250182879997
0.95,1390,19311,32.72,5.21852073,148300,26854240,0.9358953010268797,-0.17982946742841951,5220,-0.09321549671139064,0.022413793103448276,0.5620689655172414,-0.031048146417019272,0.5093876118109855,0.0003,-0.004016908571957735,0.09224251315008378,0.1898015075914519,-5.511754989624023,-0.002705006318669184,0.0,0.37744152545928955,-0.15306526753056093,-0.0006209628989535483,0.05870715528726578,0.056896551724137934,0.039017045715215186,10549748,4.963029861450195,-0.03659803058802921,958722,-0.4620822407497439,84.86698015836353,0.3006571163100761,0.1911641073320658
0.93,1390,19315,33.11,-1.5025634500000016,148350,26855584,,,,,,,,,0.0003,,,,-6.070768356323242,,,0.36926352977752686,,,0.0586334690451622,,,,11.994173049926758,,958770,,,,
0.9,1390,19316,32.44,-5.174607699999999,148400,26856900,,,,,,,,,0.0003,,,,-4.357431888580322,,,-0.6102875471115112,,,0.058647140860557556,,,,48.48805236816406,,958817,,,,
0.91,1390,19316,30.42,-4.296077370000001,148450,26858160,0.9352283916259688,-0.179825668393084,5225,-0.09351669695273185,0.022392344497607655,0.5615311004784689,-0.031048213716884973,0.5094489870851246,0.0003,-0.004016410220624718,0.09228787896005018,0.18979857970920333,-2.612382411956787,-0.0027047854068428987,0.0,0.824865460395813,-0.1530462777331219,-0.0006209642449614815,0.05892486125230789,0.057033492822966506,0.03909560909395144,10551057,17.684709548950195,-0.03659349011193855,958862,-0.462276897686198,84.83878444620726,0.3006439728847203,0.19119665834820396
0.92,1390,19317,24.66,-5.119508759999999,148500,26859308,0.9344453596036333,-0.17982331707615082,5230,-0.09382466879891914,0.02237093690248566,0.5609942638623326,-0.03104804684202637,0.509483520243548,0.0003,-0.004016205053073864,0.09228007956915472,0.18973730536690606,-4.766026020050049,-0.002704647240130082,0.0,1.0792350769042969,-0.153038459774237,-0.0006209609074642507,0.05983865633606911,0.05717017208413002,0.03917701170514868,10551596,3.4528121948242188,-0.036591620831578464,958903,-0.46249091481839044,84.87694340903556,0.30030426271484256,0.19108298061801954
0.94,1390,19317,24.54,1.1378866000000019,148550,26860484,,,,,,,,,0.0003,,,,-5.150518894195557,,,0.375030517578125,,,0.060487050563097,,,,383.38568115234375,,958945,,,,
0.95,1390,19318,25.55,4.573778319999998,148600,26862136,,,,,,,,,0.0003,,,,-5.174129486083984,,,-0.19272814691066742,,,0.05978602170944214,,,,15.023590087890625,,959004,,,,
0.93,1390,19319,26.35,-3.9665512499999993,148650,26863508,,,,,,,,,0.0003,,,,-6.577699661254883,,,0.1978001594543457,,,0.06005740165710449,,,,12.231282234191895,,959053,,,,
0.92,1390,19319,22.56,-9.453312740000001,148700,26865020,,,,,,,,,0.0003,,,,-3.2709686756134033,,,-0.7594974637031555,,,0.05973028391599655,,,,31.396114349365234,,959107,,,,
0.91,1390,19320,26.94,-5.843522219999998,148750,26866756,,,,,,,,,0.0003,,,,-3.3440723419189453,,,0.40351080894470215,,,0.05948818102478981,,,,466.6553955078125,,959169,,,,
0.86,1390,19321,33.52,-18.11723921,148800,26868492,0.9339986677449135,-0.17978933878345474,5235,-0.09379093583553655,0.022349570200573064,0.5606494746895893,-0.031051844059793016,0.5095435544486552,0.0003,-0.004014761099157196,0.09231560862682753,0.1897199464417503,-2.9182512760162354,-0.0027046648485468555,0.0,0.2532936930656433,-0.15303554363831715,-0.0006210368518051887,0.06042635068297386,0.05711556829035339,0.03924629603962563,10555391,30.642864227294922,-0.03657846497585925,959231,-0.46234029405280325,84.93445724224905,0.29997772289982383,0.19100188993010472
0.89,1390,19322,30.2,-11.158772330000001,148850,26870592,,,,,,,,,0.0003,,,,-4.864933967590332,,,-0.6746280193328857,,,0.05914675444364548,,,,6.38137674331665,,959306,,,,
0.89,1390,19323,39.34,-7.706534590000001,148900,26872244,0.9333248990685102,-0.1797897151259511,5240,-0.09377881744911197,0.02232824427480916,0.5601145038167938,-0.031050626296462328,0.5095964468990973,0.0003,-0.0040142423664463155,0.0923304554855252,0.18967802603604655,-5.259470462799072,-0.002704445636975365,0.0,-1.1568025350570679,-0.15301577047113435,-0.0006210124965379764,0.0592452809214592,0.05706106870229008,0.0393454238542052,10556755,2.1642212867736816,-0.03657373880515367,959365,-0.46220294479352675,84.97725679787759,0.29978691128514523,0.19088221145295842
0.89,1390,19323,44.05,-7.6950704,148950,26873644,,,,,,,,,0.0003,,,,-6.291077613830566,,,1.5168604850769043,,,0.059257883578538895,,,,14.5224609375,,959415,,,,
0.91,1390,19324,35.79,-4.658389609999999,149000,26874820,,,,,,,,,0.0003,,,,-4.80389404296875,,,-0.16186301410198212,,,0.060038160532712936,,,,352.7551574707031,,959457,,,,
0.9,1390,19324,26.47,-11.605663139999999,149050,26876416,,,,,,,,,0.0003,,,,-4.128808975219727,,,0.014078587293624878,,,0.05944414436817169,,,,1.9594056606292725,,959514,,,,
0.94,1390,19325,21.34,-2.8469244599999994,149100,26877844,,,,,,,,,0.0003,,,,-2.133608102798462,,,-0.2941182851791382,,,0.059243094176054,,,,33.693538665771484,,959565,,,,
0.93,1390,19326,29.99,-0.6010418300000018,149150,26879636,,,,,,,,,0.0003,,,,-5.625013828277588,,,-0.3902965486049652,,,0.05827818810939789,,,,1.6947453022003174,,959629,,,,
0.89,1390,19326,35.08,-9.47792255,149200,26881596,0.932941548340146,-0.17975383164577985,5245,-0.09405769913827315,0.0223069590085796,0.5597712106768351,-0.031066230573975825,0.5096904981615692,0.0003,-0.004012804003014806,0.09234656418617762,0.1896566058149485,-4.064836025238037,-0.0027046484086056728,0.0,-0.31802254915237427,-0.15301302329360272,-0.0006213245820658223,0.05764701962471008,0.057197330791229746,0.0393938226069711,10560539,24.39847183227539,-0.03656063388431215,959699,-0.46239637292261776,84.99954392557422,0.2995843623243682,0.1908424920525528
0.91,1390,19327,38.28,-5.489750480000001,149250,26883752,,,,,,,,,0.0003,,,,-5.4817633628845215,,,-0.6294361352920532,,,0.05668878182768822,,,,14.247655868530273,,959776,,,,
0.9,1390,19328,42.99,-6.468907679999998,149300,26885460,,,,,,,,,0.0003,,,,-2.639309883117676,,,-0.5573114156723022,,,0.05582156404852867,,,,120.47756958007812,,959837,,,,
0.89,1391,19328,36.63,-10.938328490000004,149350,26887000,,,,,,,,,0.0003,,,,-5.610870361328125,,,0.021766602993011475,,,0.05481221526861191,,,,22.54733657836914,,959892,,,,
0.89,1391,19329,29.01,-14.841566900000002,149400,26888288,,,,,,,,,0.0003,,,,-5.189330577850342,,,0.8650925159454346,,,0.05477437004446983,,,,23.108333587646484,,959938,,,,
0.92,1391,19330,26.14,-4.863801480000003,149450,26890724,0.9324674670118741,-0.1797373931994661,5250,-0.09403262505141595,0.022285714285714287,0.5592380952380952,-0.031071288562440923,0.5097811957148384,0.0003,-0.00401173426181303,0.09244013429237972,0.18969527420667665,-3.4837799072265625,-0.002704494926126053,0.0,-1.1861776113510132,-0.15297223278021047,-0.0006214257418366757,0.05374455451965332,0.05714285714285714,0.039487454506641116,10563355,4.90974235534668,-0.03655088747845737,960025,-0.46221462749508485,84.98320692039535,0.2999416944048382,0.19094638220826435
0.9,1391,19330,45.76,0.15400161000000026,149500,26892908,,,,,,,,,0.0003,,,,-4.930130958557129,,,-0.5664335489273071,,,0.053138818591833115,,,,13.952942848205566,,960103,,,,
0.88,1391,19331,45.38,-8.51180262,149550,26894476,,,,,,,,,0.0003,,,,-5.458358287811279,,,-0.20174606144428253,,,0.05314549803733826,,,,3.387760639190674,,960159,,,,
0.93,1391,19332,29.89,-1.9562670700000007,149600,26896296,,,,,,,,,0.0003,,,,-5.377011775970459,,,0.6681663990020752,,,0.0526295080780983,,,,11.965497016906738,,960224,,,,
0.91,1391,19332,38.21,-2.4372474600000005,149650,26897360,,,,,,,,,0.0003,,,,-4.999325752258301,,,1.3873456716537476,,,0.05311337113380432,,,,19.353721618652344,,960262,,,,
0.89,1391,19333,34.13,-8.37992117,149700,26898480,,,,,,,,,0.0003,,,,-4.0681867599487305,,,0.33024024963378906,,,0.05352499336004257,,,,4.410621166229248,,960302,,,,
0.94,1391,19333,23.32,1.8082853199999993,149750,26899572,0.9320509997814695,-0.17970274050110951,5255,-0.09399680015322623,0.02226450999048525,0.5588962892483349,-0.031075020513740087,0.5098444851154057,0.0003,-0.004010205856417402,0.09248592459696826,0.1896849308037097,-3.9885754585266113,-0.002704562748363906,0.0,1.1784435510635376,-0.15296599980638534,-0.0006215003808681961,0.05382329970598221,0.05708848715509039,0.03955568555728236,10567381,10.695901870727539,-0.036536962185805544,960341,-0.4620581065885931,85.00895508418063,0.29973695764644454,0.19095694167448354
0.94,1391,19333,18.51,-2.465929969999999,149800,26900524,0.9312906473781772,-0.17970041755078595,5260,-0.09430407547656866,0.022243346007604563,0.5583650190114069,-0.031074277490837212,0.5098862017281075,0.0003,-0.004009992974336345,0.09249646023337237,0.1896518967194065,-5.161952018737793,-0.002704424380865123,0.0,-0.31753236055374146,-0.15295787959472146,-0.0006214855204171579,0.053774941712617874,0.05722433460076046,0.03963685644754674,10567942,22.09516143798828,-0.036535022618405744,960375,-0.4622707191593504,85.05696864717135,0.2994455942875685,0.19091281134028995
0.92,1391,19334,21.13,-6.930620550000002,149850,26901700,,,,,,,,,0.0003,,,,-4.2438063621521,,,-0.06669336557388306,,,0.054091423749923706,,,,43.464805603027344,,960417,,,,
0.95,1391,19334,20.55,2.7538211599999993,149900,26902736,,,,,,,,,0.0003,,,,-3.046025276184082,,,-0.025276556611061096,,,0.05403768643736839,,,,44.1314582824707,,960454,,,,
0.94,1391,19335,21.68,-0.16840247999999935,149950,26903940,0.9306472477810148,-0.17969765152111314,5265,-0.09429318102105153,0.022222222222222223,0.5578347578347579,-0.031072958253869305,0.5099593654002929,0.0003,-0.004009529720867582,0.0925875027084693,0.18968929000258983,-5.61721134185791,-0.0027041900101614997,0.0,-1.2883621454238892,-0.1529402091726658,-0.0006214591356782059,0.053522925823926926,0.05716999050332384,0.03973635376803253,10569163,21.318058013916016,-0.03653080191875175,960497,-0.4621336269860856,85.07892031807145,0.2993260793066224,0.19101258676586896
0.9,1391,19338,28.86,-8.85042237,150000,26905228,,,,,,,,,0.0003,,,,-4.140693664550781,,,2.3772504329681396,,,0.053294774144887924,,,,6.8794145584106445,,960543,,,,
0.9,1391,19338,27.95,-9.163538749999997,150050,26906488,0.9299727737885826,-0.17969602333753582,5270,-0.09459615558726105,0.0222011385199241,0.5573055028462998,-0.031071939065202427,0.5100238236292867,0.0003,-0.004009137499820862,0.09263716266107033,0.18970635474784975,-3.7493865489959717,-0.0027039671067973997,0.0,-0.6495912075042725,-0.1529252482238505,-0.0006214387519166538,0.053924672305583954,0.05730550284629981,0.03981571961241593,10570197,16.620201110839844,-0.036527228395081,960588,-0.4623354183550089,85.08928862458171,0.2992660269790818,0.19107652379612486
0.92,1391,19339,21.69,-8.91142743,150100,26907832,,,,,,,,,0.0003,,,,-4.964344024658203,,,-0.14136753976345062,,,0.05344679579138756,,,,10.81435775756836,,960636,,,,
0.9,1391,19339,19.03,-17.21014982,150150,26909120,0.9293032215953094,-0.17969807815226718,5275,-0.09489946587833514,0.02218009478672986,0.5567772511848341,-0.031071646866360204,0.5100923920970413,0.0003,-0.004008762040932014,0.09267967285014583,0.18970939796523884,-5.562924861907959,-0.0027037346894316183,0.0,-0.7843373417854309,-0.15291092665374287,-0.0006214329079405986,0.05288086459040642,0.057440758293838864,0.03989523598437905,10571187,4.015109062194824,-0.03652380759133293,960682,-0.46254261879592284,85.08243639510509,0.2992157783716699,0.19110899160609301
0.93,1391,19340,21.97,-6.068128419999999,150200,26910576,0.9285956920849885,-0.17969404178763793,5280,-0.09489206028142988,0.02215909090909091,0.55625,-0.031070721508868235,0.5101473494810675,0.0003,-0.004008449212240204,0.09271347683335823,0.18968768894908752,-5.005244255065918,-0.002703528902574889,0.0,0.8095736503601074,-0.15289899406092236,-0.0006214144007936114,0.05348741263151169,0.05738636363636364,0.039996171022129,10572012,2.2893028259277344,-0.03652095741094505,960734,-0.4624139965432424,85.10084427802751,0.2989114005254003,0.1910457458580518
0.94,1391,19340,28.01,0.9828925600000019,150250,26911948,,,,,,,,,0.0003,,,,-4.8652801513671875,,,0.9622690081596375,,,0.05473140999674797,,,,56.816192626953125,,960783,,,,
0.9,1391,19341,23.74,-10.903105909999999,150300,26913404,0.9279074477185483,-0.17969151197229147,5285,-0.09488435968663192,0.022138126773888364,0.5557237464522232,-0.031069702510901482,0.5102105736833432,0.0003,-0.004008123922188959,0.09277678246089137,0.18969635489320094,-6.064223289489746,-0.002703309508238403,0.0,0.8078357577323914,-0.15288658613980877,-0.0006213940208257412,0.05582677945494652,0.05733207190160833,0.04009696515704818,10572870,14.243072509765625,-0.03651799369518399,960835,-0.46228601629898164,85.13597612194887,0.29865779574384493,0.19106597886121296
0.92,1391,19342,27.0,-2.4603440699999997,150350,26915308,,,,,,,,,0.0003,,,,-5.66191291809082,,,-0.1035788431763649,,,0.05652610957622528,,,,1.0686509609222412,,960903,,,,
0.91,1391,19342,33.4,-2.2635101100000004,150400,26917268,0.9272336548573148,-0.17968790391626868,5290,-0.09487508114316151,0.022117202268431002,0.5551984877126654,-0.031067897741521074,0.5102725311767696,0.0003,-0.004007731976117239,0.09284472893800284,0.18971067042634004,-3.018699884414673,-0.0027030607616986653,0.0,1.3306621313095093,-0.15287163567968842,-0.0006213579254421043,0.056642740964889526,0.05727788279773157,0.04019707385276053,10573904,89.29935455322266,-0.03651442267680887,960973,-0.46215201796790517,85.16051051780701,0.2984414915658566,0.19110161313460441
0.84,1391,19343,40.74,-20.870004459999997,150450,26918920,0.9264969693326996,-0.17968866794674426,5295,-0.0951789520329288,0.02209631728045326,0.5546742209631728,-0.031066720936756494,0.5103049744289437,0.0003,-0.0040073859597942905,0.09285064903619973,0.18967562594008655,-6.143577575683594,-0.0027028741963448233,0.0,0.6383613348007202,-0.1528584371720097,-0.0006213343893379308,0.057164449244737625,0.05741265344664778,0.040276819920382546,10574817,10.897525787353516,-0.03651127012410711,961032,-0.46235882283759994,85.26564999090786,0.2981961524961224,0.19103667392190132
0.88,1391,19344,37.13,-11.975003749999999,150500,26920544,0.9257566188726443,-0.1796863852092811,5300,-0.09548574994799251,0.02207547169811321,0.5541509433962264,-0.031065638731150206,0.5103505502340381,0.0003,-0.004007165040867861,0.09286942273887963,0.18965506936107182,-6.87601900100708,-0.0027027251924625615,0.0,1.273219347000122,-0.15285001040149782,-0.0006213127452376937,0.05755326896905899,0.057547169811320756,0.04035781152485958,10575400,1.95486319065094,-0.03650925733305596,961090,-0.46257043307664536,85.30527205986085,0.29793939511812584,0.1910139826341834
0.95,1391,19344,26.97,4.226075479999999,150550,26922280,0.9250630791104082,-0.17968167127637752,5305,-0.09547611693016203,0.022054665409990574,0.5536286522148917,-0.0310639750257292,0.5103978217954597,0.0003,-0.0040067607806268364,0.09290773982865057,0.18963642068484643,-4.943570613861084,-0.0027024837311333343,0.0,0.7468385696411133,-0.1528345902275306,-0.0006212794711296213,0.058803312480449677,0.057492931196983975,0.04045774453794448,10576467,2.609839916229248,-0.03650557412035607,961152,-0.4624347070250599,85.31743384039622,0.2976618296916666,0.1909596528326719
0.9,1391,19345,35.33,-5.82235174,150600,26924156,,,,,,,,,0.0003,,,,-6.218337535858154,,,-0.5233415365219116,,,0.058758869767189026,,,,14.252021789550781,,961219,,,,
0.87,1391,19345,37.56,-12.845440709999997,150650,26925752,,,,,,,,,0.0003,,,,-4.776912689208984,,,0.6968441009521484,,,0.05874181166291237,,,,14.686125755310059,,961276,,,,
0.89,1391,19346,29.06,-10.05690144,150700,26927320,,,,,,,,,0.0003,,,,-6.684946060180664,,,0.10215798765420914,,,0.05920644849538803,,,,1.653845191001892,,961332,,,,
0.89,1391,19347,34.87,-12.35275092,150750,26928972,,,,,,,,,0.0003,,,,-5.737775802612305,,,-0.12040109932422638,,,0.05913374200463295,,,,14.079142570495605,,961391,,,,
0.88,1391,19347,41.92,-11.595337549999996,150800,26931100,,,,,,,,,0.0003,,,,-5.907793045043945,,,-0.608154296875,,,0.058797869831323624,,,,3.3569655418395996,,961467,,,,
0.91,1391,19348,35.93,-2.5383158299999997,150850,26933088,0.9247693396961153,-0.1796480409380135,5310,-0.09543968793925128,0.022033898305084745,0.5532956685499059,-0.03107995105109529,0.5105217893385636,0.0003,-0.004005231997756815,0.09297733754919327,0.1896538505672693,-5.877326011657715,-0.002702565019621829,0.0,0.30258169770240784,-0.15282825846481415,-0.0006215989916484997,0.05896609649062157,0.05743879472693032,0.040525479693594935,10580504,1.1930193901062012,-0.036491645388537254,961538,-0.46229150009710257,85.3861689585681,0.29748361294177206,0.19097885073425297
